product,tweet_poster,tweet_mention,tweet_date,tweet_text,num_comments,num_retweets,num_likes,num_views,,,
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",RSVP - Upscale Offers for Life & Home,@RSVPUpscale,Mar 29,They won... YOU CAN TOO!Visit http://rsvpupscaleoffers.com/step/confirm-address… for a chance to win 1 of 10 $25 gift cards to Starbucks®!#RSVP #rsvpupscaleoffers #sweepstakes #starbucks,0,0,0,9,,,
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",N5 Artillery,@N5Artillery,Mar 28,Replying to @iandstone @AngelaBarnes and @WHSmith,0,0,0,23,,,
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Knot2bmissed,@knot2bmissed_,Apr 1,"RSVP Cards, £1 https://knot2bmissed.co.uk/none/rsvp-cards #BridalStyle #RetroWedding",0,0,0,2,,,
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Christmas Wrapping Bot,@XmasWrappingBot,46m,"Hardly dashing through the snow'Cause I bundled up too tight.Last minute have-to-dos:A few cards, a few callsBecause it's RSVP.",0,0,0,10,,,
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Knot2bmissed,@knot2bmissed_,Mar 31,"RSVP Cards, £1 https://knot2bmissed.co.uk/none/rsvp-cards #TyingTheKnot #HighQuality",0,0,0,0,,,
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Knot2bmissed,@knot2bmissed_,Mar 31,"RSVP Cards, £1 https://knot2bmissed.co.uk/none/rsvp-cards #Bride #WeddingStationery",0,0,0,1,,,
JM Magazine Binder,Rosali Sori,@WatchMeDerpIt,"Sep 16, 2012",@DbigCHEEZ i have a TW (magazine) poster on my binder now! (jm still gonna try n save up 4 your CD :) ),0,0,0,0,,,
JM Magazine Binder,floo☽,@blushspirit__,Feb 15,"btw mau wts banyakkk. kayak binder be, mood light, magazine jm. karna udh gatau mau ditampung dimanaa kalo naro sembarangan takut berdebu",0,0,0,47,,,
Xerox 213,RedXeroX,@Red_XeroX,"Jul 27, 2019",#blackclover colored chapter 213 is out! https://mangadex.org/chapter/672320/1… Here is my page,0,5,27,0,,,
Xerox 213,Jeremy Warnock,@Omega74,"Apr 30, 2008",youll never guess how much staples cost for a xerox copier...... $213!!!,0,0,0,0,,,
Xerox 213,jinebook,@jinebook,"Apr 2, 2011",Xerox Phaser 213 Service Manual PDF eBook: The following printer service manual applies for Xerox Phaser 2135 se... http://bit.ly/gQLLXx,0,0,0,0,,,
Xerox 213,Paulo Daniel,@PauloDanielMar4,"Oct 1, 2018",Replying to @cmrgeo @crfgeo and 2 others,1,0,0,0,,,
Xerox 213,Holden A. Grenade,@HoldenAGrenade,"Jan 19, 2022",XeroxWordle 213 5/6,1,0,2,0,,,
Xerox 213,Great Tablets,@GreatTablets,"Nov 4, 2013","LOT of toner cartridges, printer supplies, Xerox, HP Toshiba Marathon GREAT DEAL $213.00",0,0,0,0,,,
Xerox 213,Mister Unbeatable,@PriceDropsUK,"Sep 28, 2009",Xerox Workcentre 222 Laser: Dropped from £213.89 to £134.55 http://bit.ly/iQLzr,0,0,0,0,,,
Xerox 213,Rafaela Komar,@rafaelakomar,"Sep 1, 2011","Ainda não acredito que gastei R$213,00 em xerox!",1,0,0,0,,,
Xerox 213,Alpine Hi Tech,@alpinehitech,"Jun 4, 2010",$213.85 — Xerox Phaser 6250 High Yield Cyan Laser Toner Cartridge http://ping.fm/PsKL7,0,0,0,0,,,
Xerox 213,Alpine Hi Tech,@alpinehitech,"Jun 4, 2010",$213.85 — Xerox Phaser 6250 High Yield Yellow Laser Toner Cartridge http://ping.fm/vz35r,0,0,0,0,,,
Xerox 213,Alpine Hi Tech,@alpinehitech,"Jun 4, 2010",$213.85 — Xerox Phaser 6250 High Yield Magenta Laser Toner Cartridge http://ping.fm/ERtGh,0,0,0,0,,,
Xerox 213,tory,@xlftorypl,"Jan 14, 2013","Magenta Stand.toner-phaser 213: Xerox 016191500, Standard-Capacity Magenta Toner Cartridge for Xerox Phaser 2135... http://amzn.to/Sz8Hky",0,0,0,0,,,
Xerox 213,Tablet PCs,@BuyingTabletPCs,"Nov 4, 2013","LOT of toner cartridges, printer supplies, Xerox, HP Toshiba Marathon GREAT DEAL $213.00 http://bit.ly/1bRDHQY #tablets #tablet",0,0,0,0,,,
Xerox 213,AmzAusverkauf,@AmzAusverkauf,"Dec 27, 2012","#Amazon #Deals : FARBAX - Toner für Xerox 16191700 (15.000 Seiten) - Kompatible zu Xerox Phaser 2135, 2135N, 213... http://amzn.to/SSF34X",0,0,0,0,,,
Xerox 213,AmzDeAusverkauf,@AmzDeAusverkauf,"Dec 21, 2012","#Amazon #Deals : FARBAX - Toner für Xerox 016191300 (7.500 Seiten) - Kompatible zu Xerox Phaser 2135, 2135N, 213... http://amzn.to/WAY1CZ",0,0,0,0,,,
Xerox 213,AmzonDeSales,@AmzonDeSales,"Nov 8, 2012","#Amazon #Deals : FARBAX - Toner für Xerox 016191600 (7.500 Seiten) - Kompatible zu Xerox Phaser 2135, 2135N, 213... http://amzn.to/RXZlZq",0,0,0,0,,,
Xerox 213,AmzDeDeals,@AmzDeDeals,"Oct 29, 2012","#Amazon #Deals : FARBAX - Toner für Xerox 16191700 (15.000 Seiten) - Kompatible zu Xerox Phaser 2135, 2135N, 213... http://amzn.to/SSF34X",0,0,0,0,,,
Xerox 213,Prinxess_teja,@zoyakhan_213,"Jan 16, 2022",Replying to @BiggBoss and @itsmetejasswi,0,0,0,0,,,
Standard Rollaway File with Lock,Trigger Booster,@triggerbooster,"Dec 30, 2020","Item #26213: Standard Rollaway File With Lock & Bottom Shelf, Letter Size, 24-3/4D, Putty #AhhfficeSupplies",0,0,0,0,,,
Xerox 210,Sarkari Tenders,@sarkaritenders,"Oct 27, 2009","#tender #EME School,Vadodara Procurement Xerox Paper A4 size 210 x 297mm and Xerox Paper full scape 215 x 345mm",0,0,0,0,,,
Xerox 210,J.T,@ruanaway,"Oct 6, 2010",Fuji xerox ($210) VS Samsung($175) monochrome laser 3-in-1 printer. Tough decision.,0,0,0,0,,,
Xerox 210,Em @ Amazon UK Deals,@Amazon_UK_,"Oct 23, 2010",#4: Xerox Performer - Plain paper - white - A4 (210 x 297 mm) - 80 g/m2 - 500 sheet(s): Xerox Performer - Pl... http://amzn.to/d7k1oa #deal,0,0,0,0,,,
Xerox 210,Sulekha Classifieds,@adschennai,"Dec 20, 2009",Chennai Buy & Sell - 6 MONTH USED CANON IR210 XEROX SALE: just 6 month used (reading=19000copies)Canon IR 210 Xerox... http://bit.ly/5pWm6Y,0,0,0,0,,,
Xerox 210,Game & E UK,@EGameUK,"Sep 3, 2010",PC accessory UK: #5: Xerox Performer - Plain paper - white - A4 (210 x 297 mm) - 80 g/m2 - 500 sheet(s) http://amzn.to/aJu8fs,0,0,0,0,,,
Xerox 210,The MPS Group,@TheMPSGroup,"Sep 16, 2016","Happy Friday.  Think of us for copiers, printers, scanners, and multi-functions.  #XEROX #thempsgroup @thempsgroup 210-344-0332",0,0,0,0,,,
Xerox 210,Office Products,@Product_Office,"Aug 19, 2014",#10: 5 Reams - Xerox Performer - Plain paper - white - A4 (210 x 297 mm) - 80 g/m2 - 500 sheet( http://dlvr.it/6fwVV8,0,0,0,0,,,
Xerox 210,Garrett Allen,@DevGarrett,"Dec 28, 2018",Xerox Fault Error 072-210 via /r/techsupportgore http://bit.ly/2QRMLoi #techsupportgore,0,0,0,0,,,
Xerox 210,Cool CashBack Deal,@CCBDeal,"Aug 12, 2015","Newegg – $210 off Xerox Phaser 6500/DN Color Laser Printer Now: $289.99 – Expires: 08/14/2015,August 11, 2015… http://coolcashbackdeal.com/newegg-210-off-xerox-phaser-6500dn-color-laser-printer-now-289-99-expires-08142015august-11-2015-at-0800pm/…",0,0,0,0,,,
Xerox 210,Coupon Codes,@CouponCodes2u,"Jun 7, 2015",Newegg - Up to $210 off Top-Selling XEROX Printers and Promo Code Savings http://goo.gl/fb/RB7uiz,0,0,0,0,,,
Xerox 210,J.T,@ruanaway,"Oct 20, 2010",Replying to @benjaminlimyi,0,0,0,0,,,
Xerox 210,Toni,@toni9745,"May 29, 2014",#10: 5 Reams - Xerox Performer - Plain paper - white - A4 (210 x 297 mm) - 80 g/m2 - 500 sheet( ...,0,0,0,0,,,
Xerox 210,Alpine Hi Tech,@alpinehitech,"Jun 4, 2010",$210.64 — Xerox Phaser 740/740L Cyan Laser Toner Cartridge http://ping.fm/wKETE,0,0,0,0,,,
Xerox 210,Alpine Hi Tech,@alpinehitech,"Jun 4, 2010",$210.64 — Xerox Phaser 740/740L Yellow Laser Toner Cartridge http://ping.fm/MtOz3,0,0,0,0,,,
Xerox 210,Alpine Hi Tech,@alpinehitech,"Jun 4, 2010",$210.64 — Xerox Phaser 740/740L Magenta Laser Toner Cartridge http://ping.fm/s604j,0,0,0,0,,,
Avery Durable Slant Ring Binders,Home and Garden Items,@GardenItems,Feb 8,"Avery Durable View 3 Ring Binder, 4 Inch Slant Rings, 6 White Binders (09801) https://ebay.com/itm/394453092891?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338752399&customid=&toolid=10001&mkevt=1… eBay",0,0,0,2,,,
Avery Durable Slant Ring Binders,Home and Garden Items,@GardenItems,"Aug 4, 2022","Avery Durable View 3 Ring Binder, 4 Inch Slant Rings, 6 White Binders (09801) https://ebay.com/itm/325293742341?hash=item4bbd049905%3Ag%3AJOYAAOSwKBti67O5&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338752399&customid=&toolid=10001&mkevt=1… eBay",0,0,0,0,,,
Avery Durable Slant Ring Binders,#ClearTheLists - Help our Teachers #CleartheList,@ClearTheList2,Mar 12,"Avery Durable View 3 Ring Binder, 1/2 Inch Slant Rings, 4 Black Binders (05736) https://amzn.to/3YLl4eW via @amazon #AD #Teacher #limitedtimedeals",0,0,0,22,,,
Avery Durable Slant Ring Binders,sinkinkli,@troublerumbler,Jan 21,"Avery Durable View 3 Ring Binder, 1/2 Inch Slant Rings, 4 Black Binders (05736) https://amzn.to/3bykIpu #deals #back2school #sale",0,0,0,1,,,
Avery Durable Slant Ring Binders,SavinglandDeals,@SavinglandDeals,"Apr 13, 2013","Avery Durable Slant-Ring Reference Binder, 2in. Rings, 480-Sheet Capacity, Blue http://goo.gl/fb/CC8cA #Binders",0,0,0,0,,,
Avery Durable Slant Ring Binders,DealsUnlimitedUSA,@DealsUnlimited8,"Aug 10, 2022","Avery Durable View 3 Ring Binder, 3 Inch Slant Rings, 4 White Binders (17030) Now: $ 28.31 Average: $ 34.26 #AmazonPrime https://amazon.com/dp/B0711K1NPH?tag=dealsunlimi0c-20&linkCode=ogi&th=1&psc=1&language=en_US…  #ad",0,0,0,0,,,
Zipper Ring Binder Pockets,#BackToSchoolWarrior,@salesupplies,"Mar 19, 2018","#backtoschool Pencil Pouch 3 Ring Binder, Pen Holder Case with 2 Zipper Pockets, 4 pack http://dlvr.it/QLXN8L #schoolsupplies",0,0,0,0,,,
Zipper Ring Binder Pockets,#BackToSchoolWarrior,@salesupplies,"Jan 8, 2018","#backtoschool Pencil Pouch 3 Ring Binder, Pen Holder Case with 2 Zipper Pockets, Stationary http://dlvr.it/Q9Kdnw #schoolsupplies",0,0,0,0,,,
Zipper Ring Binder Pockets,TV Toys,@TVMovieToys,"Oct 8, 2013",Mead GARFIELD Zipper 3 Ring Binder Case Paws Purple Lilac Pockets  $20.00 http://bit.ly/15jWaVV #Garfield #TV,0,0,0,0,,,
Zipper Ring Binder Pockets,Online Shopping,@iStoreCenter,"Jul 5, 2010","Mead Zipper Binder with Handle, 2-Inch, Blue: 3-ring binder Multiple interior and exterior pockets Durable fabric ... http://bit.ly/9JagEp",0,0,0,0,,,
Zipper Ring Binder Pockets,Bitsy Bee Stitches,@KjuTweetie23,"Dec 10, 2018",3-Ring Binder Zipper Pencil Pouch Black 3 pockets Five Star School Office Home https://keywebcoshop.myshopify.com/products/3-ring-binder-zipper-pencil-pouch-black-3-pockets-five-star-school-office-home…,0,0,0,0,,,
Zipper Ring Binder Pockets,Bitsy Bee Stitches,@KjuTweetie23,"Dec 27, 2018",Check out 3-Ring Binder Zipper Pencil Pouch Black 3 pockets Five Star School Office Home #FiveStar https://ebay.us/fIt1Rc via @eBay,0,0,0,0,,,
Zipper Ring Binder Pockets,Leda41,@Leda419,"Oct 30, 2022","Five Star Zipper Binder, 1 Inch 3 Ring Binder, Carry-All with Internal Pockets & Dividers, Assorted Colors, Color Will Vary, EHX1JARhttps://amazon.com/dp/B08974CLFL?tag=elpaso03-20…",0,0,0,0,,,
Zipper Ring Binder Pockets,Annetta_Cremin60,@ACremin60,"Dec 30, 2022",17 Pieces Binder Cover A7 Soft PVC 6-Ring Binder Cover 12 Pieces Mini Binder Pockets A7 Size 6 Holes Binder Zipper and 4 Shee OZLFEXThttps://amazon.com/dp/B09DFHQCDT?tag=eduardoschoenabbie-20…,0,0,0,27,,,
Avery File Folder Labels,Dealamoo,@Dealamoo,"Jan 30, 2017",Crazy Avery File Folder Labels In Assorted Colors Discount With Massive Off! #amazon #offi... http://dealamoo.com/01/30/avery-file-folder-labels-in-assorted-colors-discount/…,0,0,0,0,,,
Avery File Folder Labels,Juliet Deeken,@Juliet_Deeken,"Jan 5, 2016","Avery File Folder Labels for Laser and Inkjet Printers, 1/3 Cut, Red, Pack of 252  (5201) http://dlvr.it/DBM1WG",0,0,0,0,,,
Avery File Folder Labels,Price Seeker,@PriceSeeker,"Apr 3, 2017",Avery File Folder Labels (252-pack) $0.98 http://bit.ly/2oul6ek {Techbargains},0,0,0,0,,,
Avery File Folder Labels,Gina Caddeo,@gcaddeo2,"Jul 3, 2013","Wow! I just won this for free, Avery File Folder Labels 5202 http://listia.com/rmikrf/3200027 #listia",0,0,0,0,,,
Avery File Folder Labels,Best Books,@BestBooksB,"Jul 18, 2017",Avery File Folder Labels for Laser and Inkjet Printers 1/3 Cut Red Pack of 252 5 http://gefn.feuercloud.info/US/categories/twt/?item=322599027868…,0,0,0,0,,,
Avery File Folder Labels,cheapdealssomuch,@cheapdealssomuc,"Feb 12, 2012","Avery Removable White File Folder Labels, 750 Pack (8066): #> For Sale Avery Removable White File Folder Labels,... http://bit.ly/AkSvsr",0,0,0,0,,,
Avery File Folder Labels,Earnestine Roach,@Roach9455foldsE,"Nov 17, 2011","Avery File Folder Labels for Laser and Inkjet Printers, 0.6 x 3.43 Inches, White, Pack of 750 (08366): Avery Fil... http://bit.ly/rsaQL6",0,0,0,0,,,
Avery File Folder Labels,Preston Hayes,@qivyjepytu,"May 18, 2012","Avery File Folder Labels for Laser and Inkjet Printers, 0.6 x 3.43 Inches, White, Pack of 750 (08366) (Office Pr... http://amzn.to/sqZYoX",0,0,0,0,,,
Avery File Folder Labels,ultimate.marketeer,@ultra_marketeer,"Apr 11, 2016","Avery File Folder Labels for Dot Matrix Printers, White, 3-1/2″ x 7/16″, 5000/Box (4027) http://i-m-a-buff.co.in/2016/04/11/avery-file-folder-labels-for-dot-matrix-printers-white-3-12-x-716-5000box-4027/…",0,0,0,0,,,
Xerox 212,RedXeroX,@Red_XeroX,"Jul 19, 2019",#BlackClover colored chapter 212 is out! https://mangadex.org/chapter/666053/1… I colored this page,0,2,23,0,,,
Xerox 212,meloknelok,@meloknelok,"Jun 13, 2015","http://yellowpages-localdirectory.biz/radio-tv-comm-eqp-xerox-corporation-212-9th-st-evanston-uinta-wyoming-82930-3456-usa/… - Radio & Tv Comm Eqp, Xerox Corporation, 212 9th St, Evanston, Uinta, Wyoming, ...",0,0,0,0,,,
Xerox 212,Doga Bhai,@doga_bhai,"Oct 29, 2022",@acid_212 bhai is xerox ko khrab karne ka koi upay sochna pdega ab to,2,1,4,0,,,
Xerox 212,Great Tablets,@GreatTablets,"Nov 19, 2013",113R180 Genuine New Xerox Copy Cartridge 212 Digital COP 214 DC $61.43 http://bit.ly/1fRytHV #pc #PCs,0,0,0,0,,,
Xerox 212,Trigger Booster,@triggerbooster,"Dec 9, 2020",Item #13648: Copy Cartridge For Xerox Digital Copier Models 212 And 214 #AhhfficeSupplies #BinderLove,0,0,0,0,,,
Xerox 212,"TECLASOFT, S.L.",@TECLASOFT,"Jan 25, 2011",097S03635 P.V.P. : 212.06 euros: FABRICANTE : Xerox - STOCK : 1 - Especificaciones… http://goo.gl/fb/MAZ5i,0,0,0,0,,,
Xerox 212,8driver,@8driver,"Aug 7, 2017",Download Xerox 212 Digital Copier printer driver and support https://goo.gl/fb/zoGF8s,0,0,0,0,,,
Xerox 212,8driver,@8driver,"Jul 3, 2017",http://Printer.8Driver.com - Download Xerox 212 Digital Printer/Copier printer drivers and support - http://printer.8driver.com/download-xerox-212-digital-printercopier-printer-drivers-and-support.html…,0,0,0,0,,,
Xerox 212,8driver,@8driver,"Mar 5, 2017",Download Xerox 212 Digital Printer/Copier printer drivers and support https://goo.gl/fb/N7Pa8d,0,0,0,0,,,
Xerox 212,specialdeals11,@specialdeals11,"Jul 16, 2012",Compatible 113R180 for Xerox Copier DC 212/214: Compatible 113R180 for Xerox Copier DC 212/214 http://amzn.to/NY4u41,0,0,0,0,,,
Xerox 212,Keith Birdwell,@kbird_212,"May 14, 2010",Replying to @jeffjarvis,0,0,0,0,,,
Xerox 212,TBS Printers,@TBS_printer,"Oct 10, 2014","[Printer] WTS: 212, HP XEROX, PRINTERS, A GRADE TESTED CLEAN, OFFER TAKE ALL Euro on 10/10… http://goo.gl/fb/BQbqGK",0,0,0,0,,,
Xerox 212,Systemic Investor,@sysinvestor,"May 28, 2014","#Biggestchanges US #SP500 XEROX down -3 positions to 212 with 54,7% valuation http://sysinvestor.com/en",0,0,0,0,,,
Wilson Jones Easy Flow II Sheet Lifters,fuselenses.com,@FuseLensesSales,"Jul 4, 2014",$33.49 Wilson Jones Boomerang Easy Flow II Sheet Lifters for Binders - 20pk http://fave.co/1qki6cw,0,0,0,0,,,
Wilson Jones Easy Flow II Sheet Lifters,Holly Giles,@Shirley_Mencken,"Jan 11, 2012","Wilson Jones Boomerang Easy Flow II Sheet Lifters, 45 Gauge, 2 Lifters per Pack, Black (W364-89): Wilson Jones i... http://bit.ly/xdB8Dw",0,0,0,0,,,
Wilson Jones Easy Flow II Sheet Lifters,Helga,@officeorder,"Apr 18, 2014","#1: Wilson Jones Sheet Lifters, Boomerang Easy Flow II, 45 Gauge, Black, 20/Box (W364-89): Wilson Jones Sheet ... http://tinyurl.com/ldflfkp",0,0,0,0,,,
Wilson Jones Easy Flow II Sheet Lifters,Timothy Blenman,@Timothy_Blenman,"Sep 4, 2015","Wilson Jones Sheet Lifters, Boomerang Easy Flow II, 45 Gauge, Black, 20/Box (W364-89) http://amazonoff.com/news/19688/wilson-jones-sheet-lifters-boomerang-easy-flow-ii-45-gauge-black-20-box-w364-89…",0,0,0,0,,,
Wilson Jones Easy Flow II Sheet Lifters,Lizzy Mason,@theboatsguy,"Jan 26, 2012","Wilson Jones Boomerang Easy Flow II Sheet Lifters, 45 Gauge, 2 Lifters per Pack, Black (W364-89): Wilson Jones i... http://amzn.to/w01qzH",0,0,0,0,,,
Wilson Jones Easy Flow II Sheet Lifters,Thomas Zigney,@Eyewear2Day,"Mar 30, 2011","Wilson Jones Boomerang Easy Flow II Sheet Lifters, 45 Gauge, 2 Lifters per Pack, Black (W364-89): Wilson Jones B... http://bit.ly/epTFvz",0,0,0,0,,,
Wilson Jones Easy Flow II Sheet Lifters,GForce1,@ForesterG1,"Mar 31, 2011","Wilson Jones Boomerang Easy Flow II Sheet Lifters, 45 Gauge, 2 Lifters per Pack, Black (W364-89): Wilson Jones B... http://bit.ly/dWYkY2",0,0,0,0,,,
Wilson Jones Easy Flow II Sheet Lifters,Marvelyn Brown,@livemarvelous,"Feb 25, 2018","Wilson Jones Sheet Lifters, Boomerang Easy Flow II, 45 Gauge, Black, 20/Box… https://goo.gl/fb/AYLmVL #moneysaving",0,0,0,0,,,
Wilson Jones Easy Flow II Sheet Lifters,CNET Deals,@CNETDeals,"Feb 24, 2018","Wilson Jones Sheet Lifters, Boomerang Easy Flow II, 45 Gauge, Black, 20/Box (W364-89)http://cnet.co/2HFk8md",0,0,0,0,,,
Wilson Jones Easy Flow II Sheet Lifters,CNET Deals,@CNETDeals,"Sep 30, 2017","Wilson Jones Sheet Lifters, Boomerang Easy Flow II, 45 Gauge, Black, 20/Box (W364-89)http:http://cnet.co/2hCQvJM",0,0,0,0,,,
Xerox 188,Briana Campos,@camposbriana,"Dec 2, 2013",@pamelanoreeen @paupauleee Nasa school ba kayo tomorrow? Can I xerox your 188 readings pleasee,0,0,0,0,,,
Xerox 188,João Ricardo,@deadzao,"Jul 11, 2012","No total: R$ 94.188 de faculdade. Sem contar xerox, comida, transporte... Nuossa! Vai valer a pena?",0,0,0,0,,,
Xerox 188,schnapp-schnaeppchen,@My_Schnaeppchen,"Nov 5, 2010","http://schnapp-schnaeppchen.de/elektronik/drucker/xerox-phaser-6140dn-farblaserdrucker-fur-nur-18890-euro-inkl-versand/… Xerox Phaser 6140DN Farblaserdrucker für nur 188,90 Euro inkl. Versand",0,0,0,0,,,
Xerox 188,Michael Walstedt,@MichaelWalstedt,"Nov 30, 2022","Xerox – 1958Increased 1,201% in 188 weeks",1,0,4,0,,,
Xerox 188,اقای وظیفه,@mnhnozzendam,"Jul 2, 2021",Replying to @ki_tu_be_rah and @__Xerox__,1,0,1,0,,,
Xerox 188,Geek Tweats,@geektweats,"May 27, 2009",37% OFF $188.04  Xerox 097S03778 20 MB Flash Memory for Phaser 4510 http://www.haggleblast.com/home/deal/R3STZDVPZ,0,0,0,0,,,
Xerox 188,Tablet PCs,@BuyingTabletPCs,"Oct 20, 2013",Xerox Toner Cartridge - Magenta $188.99 http://bit.ly/15Ul3rN #tablets #printer,0,0,0,0,,,
Xerox 188,TBS Printers,@TBS_printer,"Jan 16, 2015","[Printer] WTS: 188, xerox, MIX PRINTERS MFP, remove working, OFFER TAKE ALL Euro on 01/16… http://goo.gl/fb/HsXvxN",0,0,0,0,,,
Xerox 188,@Adem44966090,@Adem44966090,"Oct 12, 2020",Replying to @Sikayetbahisx,0,0,0,0,,,
Xerox 188,PC Bargains,@PC_Bargains,"Jul 7, 2013",2 106R01395 BLACK toner cartridge Compatible Xerox Phaser 6280 6280N 6280DN etc $188.88 http://bit.ly/18ERIE2 #desktop #scanner,0,0,0,0,,,
Xerox 188,Toni,@toni9745,"Jun 1, 2014",#9: Xerox Mobile Scanner http://ift.tt/1u3mBdaXerox Mobile Scannerby Xerox(2)Buy new: £209.10 £188.0213 used...,0,0,0,0,,,
Xerox 188,Bluedogink,@Bluedogink,"Nov 26, 2019",Xerox 106R04013 Black Toner Cartridge for $188.99 #106R04013 #Xerox #BlackTonerCartridges  http://bit.ly/34nGH9N,0,0,0,0,,,
Xerox 188,Computer Deals,@Computers_Deals,"Jul 12, 2013",Xerox 006R01177 TONER $188.96 http://bit.ly/13SZmIG #pc #computers,0,0,0,0,,,
Xerox 188,juppp.de,@juppp,"Nov 5, 2010","Xerox 6140DN Farblaserdrucker 188,90€ http://twurl.nl/030gpw",0,0,0,0,,,
Xerox 188,Dabs Deals,@dabs_deals,"Oct 13, 2010",Hardware and software has Xerox Phaser 7300 Transfer Unit back in stock today for 188.11,0,0,0,0,,,
Xerox 188,Amanda Almeida,@amndaalmeida,"Sep 30, 2019",Preciso muito do livro novo do Ricardo Antunes pqp vou ter que tirar xerox de 188 páginas,0,0,1,0,,,
Xerox 188,dieter s,@trends_Internet,"Jan 29, 2011","#preisvergleich http://inbrd.de/16m Xerox #3100 #Multifunktion #Laserdrucker (188,98 Euro bei #Amazon.de) #Xerox",0,0,0,0,,,
"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Technology Deals,@TechnologyDealz,"Jul 28, 2014",5-Pack BIC Brite Liner Grip Highlighters (Assorted Colors)  $1 + Free Ship to Store http://ift.tt/1rwwuxU,0,0,0,0,,,
"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Chris,@udealu,"Jul 28, 2014",#Slickdeals #Deals 5-Pack BIC Brite Liner Grip Highlighters (Assorted Colors)  $1 + Free Ship to Store:   http://ow.ly/yBn7c,0,0,0,0,,,
"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",DTM,@DerekTMcKinney,"Jul 28, 2014",#knownews 5-Pack BIC Brite Liner Grip Highlighters (Assorted Colors)  $1 + Free Ship to Store http://ift.tt/1rwwuxU,0,0,0,0,,,
"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Rich,@TooRichTXn,"Aug 11, 2015","BIC® Brite Liner® Grip Highlighters, Assorted, 5/Pack http://asimplestore.net/products/bic-brite-liner-grip-highlighters-assorted-5-pack…",0,0,0,0,,,
"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Victoria Harris,@vicasmile,"Jul 28, 2014","BIC Brite Liner Grip Highlighters, Assorted, 5/Pack for $1.00 at Staples http://ift.tt/1xmio3Z",0,0,0,0,,,
"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",UpVotedDeals,@UpVotedDeals,"Jul 28, 2014",5-Pack BIC Brite Liner Grip Highlighters (Assorted Colors)  $1 + Free Ship to Store http://bit.ly/1zn8O3D,0,0,0,0,,,
"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",HeavenlySteals,@HeavenlySteals,"Jul 29, 2014","5-Pack BIC Brite Liner Grip Highlighters (Yellow or Assorted Colors) $1 + Free Shipping (Reg $4.29). Great price,... http://fb.me/1fdur9JOR",0,0,0,0,,,
"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Slickdeals,@slickdeals,"Jul 28, 2014",5-Pack BIC Brite Liner Grip Highlighters (Assorted Colors) $1 + Free Ship to Store http://slickdeals.net/permadeal/126224/?utm_campaign=126224&utm_medium=fptweet&utm_source=twitter…,0,1,0,0,,,
